일자|시간|구분,공급량
2019-02-04 24 D,1330.7219
2019-02-05 01 D,1145.9801
2019-02-05 02 D,1177.7555
2019-02-05 03 D,1188.3057
2019-02-05 04 D,1201.3655
2019-02-05 05 D,1172.0266
2019-02-05 06 D,1070.5099
2019-02-05 07 D,1196.9808
2019-02-05 08 D,1270.4481
2019-02-05 09 D,1253.095
2019-02-05 10 D,1144.3624
2019-02-05 11 D,1215.9614
2019-02-05 12 D,1069.1575
2019-02-05 13 D,962.66907
2019-02-05 14 D,793.3246
2019-02-05 15 D,797.1186
2019-02-05 16 D,897.482
2019-02-05 17 D,805.46783
2019-02-05 18 D,807.50024
2019-02-05 19 D,939.1375
2019-02-05 20 D,1017.2114
2019-02-05 21 D,1092.4108
2019-02-05 22 D,1131.4758
2019-02-05 23 D,1078.5908
2019-02-05 24 D,1025.7223
2019-02-06 01 D,962.2182
2019-02-06 02 D,952.4161
2019-02-06 03 D,1046.7333
2019-02-06 04 D,1141.9911
2019-02-06 05 D,1098.3044
2019-02-06 06 D,1100.9097
2019-02-06 07 D,1100.9097
2019-02-06 08 D,1100.9097
2019-02-06 09 D,1100.9097
2019-02-06 10 D,982.9731
2019-02-06 11 D,1049.2242
2019-02-06 12 D,1042.9905
2019-02-06 13 D,913.0884
2019-02-06 14 D,931.3073
2019-02-06 15 D,955.3948
2019-02-06 16 D,956.3974
2019-02-06 17 D,925.82983
2019-02-06 18 D,893.8246
2019-02-06 19 D,921.95825
2019-02-06 20 D,938.2055
2019-02-06 21 D,1021.5694
2019-02-06 22 D,1246.2622
2019-02-06 23 D,1153.4391
2019-02-06 24 D,1095.8256
2019-02-07 01 D,1010.0973
2019-02-07 02 D,1009.39746
2019-02-07 03 D,1061.6426
2019-02-07 04 D,1061.6426
2019-02-07 05 D,1036.3177
2019-02-07 06 D,1053.0115
2019-02-07 07 D,1049.4226
2019-02-07 08 D,1034.8912
2019-02-07 09 D,1109.2185
2019-02-07 10 D,1155.6655
2019-02-07 11 D,1208.6277
2019-02-07 12 D,1182.1552
2019-02-07 13 D,1186.017
2019-02-07 14 D,1111.6692
2019-02-07 15 D,1125.5231
2019-02-07 16 D,1198.1235
2019-02-07 17 D,1124.575
2019-02-07 18 D,1248.0493
2019-02-07 19 D,1458.124
2019-02-07 20 D,1395.1245
2019-02-07 21 D,1481.2556
2019-02-07 22 D,1289.6475
2019-02-07 23 D,1441.4546
2019-02-07 24 D,1407.2216
2019-02-08 01 D,1482.952
2019-02-08 02 D,1425.5315
2019-02-08 03 D,1608.3135
2019-02-08 04 D,1520.7689
2019-02-08 05 D,1523.8695
2019-02-08 06 D,1583.7264
2019-02-08 07 D,1603.9452
2019-02-08 08 D,1684.4358
2019-02-08 09 D,1603.9452
2019-02-08 10 D,1531.7869
2019-02-08 11 D,1462.1093
2019-02-08 12 D,1373.3392
2019-02-08 13 D,1377.7722
2019-02-08 14 D,1304.8005
2019-02-08 15 D,1283.3289
2019-02-08 16 D,1241.2815
2019-02-08 17 D,1241.2815
2019-02-08 18 D,1249.0271
2019-02-08 19 D,1403.1418
2019-02-08 20 D,1250.0995
2019-02-08 21 D,1418.8119
2019-02-08 22 D,1405.74
2019-02-08 23 D,1365.0387
2019-02-08 24 D,1365.0387
2019-02-09 01 D,1322.8159
2019-02-09 02 D,1322.8159
2019-02-09 03 D,1348.2292
2019-02-09 04 D,1317.318
2019-02-09 05 D,1310.6254
2019-02-09 06 D,1360.859
2019-02-09 07 D,1360.859
2019-02-09 08 D,1365.1309
2019-02-09 09 D,1444.1586
2019-02-09 10 D,1387.921
2019-02-09 11 D,1340.8475
2019-02-09 12 D,1403.5305
2019-02-09 13 D,1371.1487
2019-02-09 14 D,1275.4601
2019-02-09 15 D,1279.1871
2019-02-09 16 D,1299.2084
2019-02-09 17 D,1279.1871
2019-02-09 18 D,1442.6277
2019-02-09 19 D,1412.2496
2019-02-09 20 D,1340.8475
2019-02-09 21 D,1387.921
2019-02-09 22 D,1449.2096
2019-02-09 23 D,1401.2058
2019-02-09 24 D,1445.1589
2019-02-10 01 D,1451.2493
2019-02-10 02 D,1459.0371
2019-02-10 03 D,1384.3848
2019-02-10 04 D,1545.9607
2019-02-10 05 D,1476.5703
2019-02-10 06 D,1514.8932
2019-02-10 07 D,1468.3617
2019-02-10 08 D,1481.9391
2019-02-10 09 D,1489.715
2019-02-10 10 D,1424.3701
2019-02-10 11 D,1422.8273
2019-02-10 12 D,1415.1442
2019-02-10 13 D,1381.1046
2019-02-10 14 D,1323.5776
2019-02-10 15 D,1260.8268
2019-02-10 16 D,1261.6215
2019-02-10 17 D,1262.4482
2019-02-10 18 D,1247.1971
2019-02-10 19 D,1341.4572
2019-02-10 20 D,1333.4243
2019-02-10 21 D,1352.2812
2019-02-10 22 D,1357.7487
2019-02-10 23 D,1355.3127
2019-02-10 24 D,1346.5951
2019-02-11 01 D,1317.9546
2019-02-11 02 D,1374.7212
2019-02-11 03 D,1485.662
2019-02-11 04 D,1384.8142
2019-02-11 05 D,1415.2723
2019-02-11 06 D,1416.5293
2019-02-11 07 D,1456.3076
2019-02-11 08 D,1456.9829
2019-02-11 09 D,1389.3418
2019-02-11 10 D,1403.8992
2019-02-11 11 D,1428.076
2019-02-11 12 D,1382.5865
2019-02-11 13 D,1335.728
2019-02-11 14 D,1242.1083
2019-02-11 15 D,1289.3602
2019-02-11 16 D,1146.3458
2019-02-11 17 D,1146.3458
2019-02-11 18 D,1241.2815
2019-02-11 19 D,1343.053
2019-02-11 20 D,1350.9014
2019-02-11 21 D,1346.7937
2019-02-11 22 D,1346.2006
2019-02-11 23 D,1382.3909
2019-02-11 24 D,1397.3162
2019-02-12 01 D,1322.4036
2019-02-12 02 D,1233.4376
2019-02-12 03 D,1298.7748
2019-02-12 04 D,1325.1289
2019-02-12 05 D,1251.9106
2019-02-12 06 D,1343.1229
2019-02-12 07 D,1379.3473
2019-02-12 08 D,1314.0469
2019-02-12 09 D,1252.4342
2019-02-12 10 D,1299.1887
2019-02-12 11 D,1371.6183
2019-02-12 12 D,1272.9095
2019-02-12 13 D,1211.1334
2019-02-12 14 D,1198.1235
2019-02-12 15 D,1094.7517
2019-02-12 16 D,1100.1599
2019-02-12 17 D,1062.5482
2019-02-12 18 D,1153.6545
2019-02-12 19 D,1226.8535
2019-02-12 20 D,1331.7167
2019-02-12 21 D,1383.2052
2019-02-12 22 D,1386.5676
2019-02-12 23 D,1457.9392
2019-02-12 24 D,1362.8235
2019-02-13 01 D,1390.6663
2019-02-13 02 D,1384.6079
2019-02-13 03 D,1323.1937
2019-02-13 04 D,1310.7211
2019-02-13 05 D,1298.648
2019-02-13 06 D,1284.2133
2019-02-13 07 D,1299.9506
2019-02-13 08 D,1374.5582
2019-02-13 09 D,1460.6049
2019-02-13 10 D,1377.1118
2019-02-13 11 D,1375.7827
2019-02-13 12 D,1241.2815
2019-02-13 13 D,1135.5713
2019-02-13 14 D,1108.7106
2019-02-13 15 D,1055.1364
2019-02-13 16 D,1055.1364
2019-02-13 17 D,1064.2413
2019-02-13 18 D,1154.3584
2019-02-13 19 D,1283.1812
2019-02-13 20 D,1375.7827
2019-02-13 21 D,1379.7054
2019-02-13 22 D,1346.262
2019-02-13 23 D,1346.2006
2019-02-13 24 D,1365.5426
2019-02-14 01 D,1365.5426
2019-02-14 02 D,1404.1279
2019-02-14 03 D,1415.7762
2019-02-14 04 D,1415.2723
2019-02-14 05 D,1415.2723
2019-02-14 06 D,1444.4174
2019-02-14 07 D,1411.0272
2019-02-14 08 D,1398.5731
2019-02-14 09 D,1397.6774
2019-02-14 10 D,1365.0387
2019-02-14 11 D,1445.955
2019-02-14 12 D,1269.3678
2019-02-14 13 D,1216.9017
2019-02-14 14 D,1131.4846
2019-02-14 15 D,1104.041
2019-02-14 16 D,1104.041
2019-02-14 17 D,1104.041
2019-02-14 18 D,1110.6666
2019-02-14 19 D,1267.6691
2019-02-14 20 D,1340.2958
2019-02-14 21 D,1374.452
2019-02-14 22 D,1231.3562
2019-02-14 23 D,1179.1348
2019-02-14 24 D,1180.2391
2019-02-15 01 D,1196.3953
2019-02-15 02 D,1091.2736
2019-02-15 03 D,1133.7715
2019-02-15 04 D,1128.0627
2019-02-15 05 D,1200.9723
2019-02-15 06 D,1155.9591
2019-02-15 07 D,1148.7814
2019-02-15 08 D,1119.5348
2019-02-15 09 D,1229.0117
2019-02-15 10 D,1188.4445
2019-02-15 11 D,1209.9994
2019-02-15 12 D,1290.4513
2019-02-15 13 D,1231.5504
2019-02-15 14 D,1163.908
2019-02-15 15 D,1151.3785
2019-02-15 16 D,1163.908
2019-02-15 17 D,1186.017
2019-02-15 18 D,1270.8652
2019-02-15 19 D,1254.5789
2019-02-15 20 D,1199.625
2019-02-15 21 D,1224.1943
2019-02-15 22 D,1225.0211
2019-02-15 23 D,1223.5248
2019-02-15 24 D,1205.0533
2019-02-16 01 D,1138.1924
2019-02-16 02 D,1155.3984
2019-02-16 03 D,1301.2247
2019-02-16 04 D,1123.7562
2019-02-16 05 D,1114.4258
2019-02-16 06 D,1171.0795
2019-02-16 07 D,1195.5953
2019-02-16 08 D,1189.6951
2019-02-16 09 D,1140.7382
2019-02-16 10 D,1141.877
2019-02-16 11 D,1299.8002
2019-02-16 12 D,1341.3757
2019-02-16 13 D,1362.2981
2019-02-16 14 D,1322.1542
2019-02-16 15 D,1302.4114
2019-02-16 16 D,1242.5996
2019-02-16 17 D,1242.7775
2019-02-16 18 D,1363.3503
2019-02-16 19 D,1406.9028
2019-02-16 20 D,1385.8179
2019-02-16 21 D,1283.3165
2019-02-16 22 D,1231.3466
2019-02-16 23 D,1179.8079
2019-02-16 24 D,1127.4731
2019-02-17 01 D,1147.2065
2019-02-17 02 D,1192.8347
2019-02-17 03 D,1098.2157
2019-02-17 04 D,1206.465
2019-02-17 05 D,1177.7223
2019-02-17 06 D,1230.921
2019-02-17 07 D,1188.5295
2019-02-17 08 D,1234.166
2019-02-17 09 D,1303.6925
2019-02-17 10 D,1219.3154
2019-02-17 11 D,1354.8088
2019-02-17 12 D,1321.6051
2019-02-17 13 D,1341.7458
2019-02-17 14 D,1150.2947
2019-02-17 15 D,1044.8414
2019-02-17 16 D,1023.61206
2019-02-17 17 D,1061.7135
2019-02-17 18 D,1054.0898
2019-02-17 19 D,1197.7181
2019-02-17 20 D,1270.2736
2019-02-17 21 D,1329.5427
2019-02-17 22 D,1388.7415
2019-02-17 23 D,1328.294
2019-02-17 24 D,1347.6119
2019-02-18 01 D,1294.6484
2019-02-18 02 D,1298.6936
2019-02-18 03 D,1222.1815
2019-02-18 04 D,1216.7156
2019-02-18 05 D,1302.0116
2019-02-18 06 D,1276.7162
2019-02-18 07 D,1276.97
2019-02-18 08 D,1289.9033
2019-02-18 09 D,1189.1992
2019-02-18 10 D,1306.7216
2019-02-18 11 D,1388.5608
2019-02-18 12 D,1200.6356
2019-02-18 13 D,1012.1067
2019-02-18 14 D,1027.9382
2019-02-18 15 D,949.9232
2019-02-18 16 D,963.35944
2019-02-18 17 D,972.743
2019-02-18 18 D,1070.2588
2019-02-18 19 D,1104.041
2019-02-18 20 D,1111.6692
2019-02-18 21 D,1195.0833
2019-02-18 22 D,1231.5504
2019-02-18 23 D,1264.0636
2019-02-18 24 D,1324.8649
2019-02-19 01 D,1264.5306
2019-02-19 02 D,1151.9292
2019-02-19 03 D,1118.1311
2019-02-19 04 D,1162.1373
2019-02-19 05 D,1126.0426
2019-02-19 06 D,1261.563
2019-02-19 07 D,1265.9086
2019-02-19 08 D,1216.5802
2019-02-19 09 D,1379.5383
2019-02-19 10 D,1274.3287
2019-02-19 11 D,1241.9679
2019-02-19 12 D,1231.5576
2019-02-19 13 D,1225.5236
2019-02-19 14 D,1428.7198
2019-02-19 15 D,1252.3655
2019-02-19 16 D,1206.5951
2019-02-19 17 D,1072.9612
2019-02-19 18 D,977.99927
2019-02-19 19 D,1031.1049
2019-02-19 20 D,1113.097
2019-02-19 21 D,1127.8562
2019-02-19 22 D,1118.9448
2019-02-19 23 D,1265.4017
2019-02-19 24 D,1232.1097
2019-02-20 01 D,1130.6078
2019-02-20 02 D,1207.6251
2019-02-20 03 D,1136.1154
2019-02-20 04 D,1156.953
2019-02-20 05 D,1227.1119
2019-02-20 06 D,1184.8209
2019-02-20 07 D,1120.7413
2019-02-20 08 D,1148.6587
2019-02-20 09 D,1101.9812
2019-02-20 10 D,1097.181
2019-02-20 11 D,1195.3535
2019-02-20 12 D,1194.5955
2019-02-20 13 D,1141.6367
2019-02-20 14 D,1150.4518
2019-02-20 15 D,1151.3785
2019-02-20 16 D,1143.6403
2019-02-20 17 D,1151.3785
2019-02-20 18 D,1151.3785
2019-02-20 19 D,1182.1552
2019-02-20 20 D,1254.5789
2019-02-20 21 D,1226.1133
2019-02-20 22 D,1162.0222
2019-02-20 23 D,1172.2114
2019-02-20 24 D,1146.1472
2019-02-21 01 D,1101.5265
2019-02-21 02 D,1164.3353
2019-02-21 03 D,1145.6064
2019-02-21 04 D,1088.2358
2019-02-21 05 D,1172.8579
2019-02-21 06 D,1210.445
2019-02-21 07 D,1266.2045
2019-02-21 08 D,1197.0962
2019-02-21 09 D,1266.2045
2019-02-21 10 D,1113.2662
2019-02-21 11 D,1112.5659
2019-02-21 12 D,1165.8312
2019-02-21 13 D,1151.3785
2019-02-21 14 D,1091.551
2019-02-21 15 D,1036.5446
2019-02-21 16 D,1026.42
2019-02-21 17 D,1045.6364
2019-02-21 18 D,1057.6149
2019-02-21 19 D,1143.6403
2019-02-21 20 D,1160.2566
2019-02-21 21 D,1210.179
2019-02-21 22 D,1129.0525
2019-02-21 23 D,1100.3589
2019-02-21 24 D,1156.1628
2019-02-22 01 D,1104.489
2019-02-22 02 D,1169.316
2019-02-22 03 D,1122.3097
2019-02-22 04 D,1072.783
2019-02-22 05 D,1177.7913
2019-02-22 06 D,1136.0347
2019-02-22 07 D,1136.0347
2019-02-22 08 D,1138.9292
2019-02-22 09 D,1121.8489
2019-02-22 10 D,1166.6738
2019-02-22 11 D,1176.3733
2019-02-22 12 D,1193.2194
2019-02-22 13 D,1048.8646
2019-02-22 14 D,1000.42035
2019-02-22 15 D,906.43787
2019-02-22 16 D,954.0591
2019-02-22 17 D,963.14374
2019-02-22 18 D,1020.9739
2019-02-22 19 D,1055.4443
2019-02-22 20 D,1190.6934
2019-02-22 21 D,1179.0941
2019-02-22 22 D,1224.9445
2019-02-22 23 D,1154.7483
2019-02-22 24 D,1140.7056
2019-02-23 01 D,1125.7286
2019-02-23 02 D,1041.474
2019-02-23 03 D,1066.5889
2019-02-23 04 D,1044.4287
2019-02-23 05 D,1047.7412
2019-02-23 06 D,1006.8199
2019-02-23 07 D,958.3833
2019-02-23 08 D,994.03705
2019-02-23 09 D,1013.46246
2019-02-23 10 D,1051.7817
2019-02-23 11 D,1134.6747
2019-02-23 12 D,1071.9618
2019-02-23 13 D,941.02637
2019-02-23 14 D,921.1517
2019-02-23 15 D,908.72565
2019-02-23 16 D,859.319
2019-02-23 17 D,908.72565
2019-02-23 18 D,932.2428
2019-02-23 19 D,987.5896
2019-02-23 20 D,1076.4308
2019-02-23 21 D,1127.5143
2019-02-23 22 D,1113.0745
2019-02-23 23 D,1158.3654
2019-02-23 24 D,1077.796
2019-02-24 01 D,1081.1703
2019-02-24 02 D,1079.4231
2019-02-24 03 D,1028.0526
2019-02-24 04 D,985.03937
2019-02-24 05 D,1041.6914
2019-02-24 06 D,978.3641
2019-02-24 07 D,999.1014
2019-02-24 08 D,1060.6411
2019-02-24 09 D,967.5412
2019-02-24 10 D,1020.00586
2019-02-24 11 D,1099.1924
2019-02-24 12 D,1000.75867
2019-02-24 13 D,893.04407
2019-02-24 14 D,863.5703
2019-02-24 15 D,851.74164
2019-02-24 16 D,821.48
2019-02-24 17 D,852.2622
2019-02-24 18 D,863.5703
2019-02-24 19 D,936.1684
2019-02-24 20 D,1022.504
2019-02-24 21 D,1073.5883
2019-02-24 22 D,1154.2579
2019-02-24 23 D,1138.8857
2019-02-24 24 D,1131.4084
2019-02-25 01 D,1155.6655
2019-02-25 02 D,1112.5592
2019-02-25 03 D,1156.425
2019-02-25 04 D,1118.763
2019-02-25 05 D,1167.5874
2019-02-25 06 D,1174.0797
2019-02-25 07 D,1139.6777
2019-02-25 08 D,1091.1332
2019-02-25 09 D,1088.035
2019-02-25 10 D,1156.78
2019-02-25 11 D,1103.4055
2019-02-25 12 D,1059.3306
2019-02-25 13 D,951.5199
2019-02-25 14 D,928.7808
2019-02-25 15 D,911.33514
2019-02-25 16 D,906.56323
2019-02-25 17 D,911.33514
2019-02-25 18 D,918.70746
2019-02-25 19 D,1007.9145
2019-02-25 20 D,1091.551
2019-02-25 21 D,1150.4518
2019-02-25 22 D,1166.6006
2019-02-25 23 D,1232.0465
2019-02-25 24 D,1166.6765
2019-02-26 01 D,1156.5385
2019-02-26 02 D,1162.218
2019-02-26 03 D,1192.8906
2019-02-26 04 D,1154.3398
2019-02-26 05 D,1078.3405
2019-02-26 06 D,1142.6809
2019-02-26 07 D,1137.9932
2019-02-26 08 D,1132.9248
2019-02-26 09 D,1153.4725
2019-02-26 10 D,1180.4805
2019-02-26 11 D,1162.9812
2019-02-26 12 D,1054.4523
2019-02-26 13 D,921.91986
2019-02-26 14 D,907.25183
2019-02-26 15 D,892.9011
2019-02-26 16 D,887.87476
2019-02-26 17 D,887.87476
2019-02-26 18 D,889.87396
2019-02-26 19 D,952.5274
2019-02-26 20 D,1051.899
2019-02-26 21 D,1228.5343
2019-02-26 22 D,1151.3785
2019-02-26 23 D,1158.9817
2019-02-26 24 D,1164.7667
2019-02-27 01 D,1166.6006
2019-02-27 02 D,1167.0996
2019-02-27 03 D,1167.0996
2019-02-27 04 D,1156.9735
2019-02-27 05 D,1155.6125
2019-02-27 06 D,1172.0399
2019-02-27 07 D,1051.5182
2019-02-27 08 D,1155.6655
2019-02-27 09 D,1121.9037
2019-02-27 10 D,1093.2822
2019-02-27 11 D,1076.6191
2019-02-27 12 D,967.4331
2019-02-27 13 D,958.02
2019-02-27 14 D,988.0084
2019-02-27 15 D,955.11847
2019-02-27 16 D,969.68536
2019-02-27 17 D,917.129
2019-02-27 18 D,949.5613
2019-02-27 19 D,960.525
2019-02-27 20 D,1023.6333
2019-02-27 21 D,1065.3127
2019-02-27 22 D,1063.1947
2019-02-27 23 D,1049.3624
2019-02-27 24 D,1092.5995
2019-02-28 01 D,1021.837
2019-02-28 02 D,1030.0414
2019-02-28 03 D,1028.157
2019-02-28 04 D,1055.7607
2019-02-28 05 D,1096.7716
2019-02-28 06 D,1168.9308
2019-02-28 07 D,1075.405
2019-02-28 08 D,1159.7078
2019-02-28 09 D,1185.9603
2019-02-28 10 D,1049.2921
2019-02-28 11 D,1077.4238
2019-02-28 12 D,1010.7115
2019-02-28 13 D,960.5761
2019-02-28 14 D,935.872
2019-02-28 15 D,868.69116
2019-02-28 16 D,868.69116
2019-02-28 17 D,933.52075
2019-02-28 18 D,958.3122
2019-02-28 19 D,979.8896
2019-02-28 20 D,1059.3306
2019-02-28 21 D,1050.3915
2019-02-28 22 D,1158.4901
2019-02-28 23 D,1138.0453
2019-02-28 24 D,1126.7626
2019-03-01 01 D,927.8889
2019-03-01 02 D,1013.85
2019-03-01 03 D,1041.3226
2019-03-01 04 D,1002.35724
2019-03-01 05 D,994.4933
2019-03-01 06 D,1023.2723
2019-03-01 07 D,932.898
2019-03-01 08 D,994.0147
2019-03-01 09 D,1008.5011
2019-03-01 10 D,923.9364
2019-03-01 11 D,912.27637
2019-03-01 12 D,944.8086
2019-03-01 13 D,847.4961
2019-03-01 14 D,802.5432
2019-03-01 15 D,785.8722
2019-03-01 16 D,770.735
2019-03-01 17 D,776.2241
2019-03-01 18 D,792.5556
2019-03-01 19 D,839.95135
2019-03-01 20 D,987.8477
2019-03-01 21 D,1045.1757
2019-03-01 22 D,1036.9412
2019-03-01 23 D,975.507
2019-03-01 24 D,963.02875
2019-03-02 01 D,885.69336
2019-03-02 02 D,817.004
2019-03-02 03 D,856.85297
2019-03-02 04 D,818.0992
2019-03-02 05 D,846.0787
2019-03-02 06 D,835.23224
2019-03-02 07 D,820.9212
2019-03-02 08 D,939.017
2019-03-02 09 D,833.51355
2019-03-02 10 D,818.44995
2019-03-02 11 D,947.89545
2019-03-02 12 D,840.4532
2019-03-02 13 D,813.1374
2019-03-02 14 D,771.47943
2019-03-02 15 D,733.1105
2019-03-02 16 D,726.78595
2019-03-02 17 D,771.47943
2019-03-02 18 D,779.7042
2019-03-02 19 D,843.6811
2019-03-02 20 D,845.8091
2019-03-02 21 D,907.2978
2019-03-02 22 D,917.2386
2019-03-02 23 D,862.14166
2019-03-02 24 D,838.30707
2019-03-03 01 D,861.7009
2019-03-03 02 D,907.4564
2019-03-03 03 D,836.28687
2019-03-03 04 D,834.95374
2019-03-03 05 D,791.3018
2019-03-03 06 D,743.8066
2019-03-03 07 D,727.4498
2019-03-03 08 D,832.0736
2019-03-03 09 D,733.9974
2019-03-03 10 D,858.38525
2019-03-03 11 D,824.1698
2019-03-03 12 D,800.8589
2019-03-03 13 D,783.8433
2019-03-03 14 D,731.55786
2019-03-03 15 D,703.983
2019-03-03 16 D,739.308
2019-03-03 17 D,771.47943
2019-03-03 18 D,779.7042
2019-03-03 19 D,843.6811
2019-03-03 20 D,839.2719
2019-03-03 21 D,854.5879
2019-03-03 22 D,879.94604
2019-03-03 23 D,905.401
2019-03-03 24 D,866.5522
2019-03-04 01 D,829.37756
2019-03-04 02 D,831.72516
2019-03-04 03 D,816.89496
2019-03-04 04 D,814.4494
2019-03-04 05 D,798.2659
2019-03-04 06 D,835.74255
2019-03-04 07 D,817.2267
2019-03-04 08 D,841.69476
2019-03-04 09 D,813.4785
2019-03-04 10 D,826.0979
2019-03-04 11 D,815.1172
2019-03-04 12 D,843.38336
2019-03-04 13 D,785.74493
2019-03-04 14 D,748.52686
2019-03-04 15 D,744.5934
2019-03-04 16 D,751.84784
2019-03-04 17 D,744.5934
2019-03-04 18 D,783.03094
2019-03-04 19 D,841.33344
2019-03-04 20 D,841.7902
2019-03-04 21 D,813.97876
2019-03-04 22 D,829.37756
2019-03-04 23 D,834.6762
2019-03-04 24 D,875.6348
2019-03-05 01 D,840.3566
2019-03-05 02 D,789.76807
2019-03-05 03 D,821.2717
2019-03-05 04 D,831.49554
2019-03-05 05 D,899.484
2019-03-05 06 D,1019.36334
2019-03-05 07 D,900.37726
2019-03-05 08 D,929.1383
2019-03-05 09 D,962.14233
2019-03-05 10 D,828.1929
2019-03-05 11 D,811.2648
2019-03-05 12 D,835.5585
2019-03-05 13 D,766.3025
2019-03-05 14 D,784.03357
2019-03-05 15 D,767.3011
2019-03-05 16 D,780.49176
2019-03-05 17 D,784.03357
2019-03-05 18 D,782.9427
2019-03-05 19 D,843.38336
2019-03-05 20 D,839.2226
2019-03-05 21 D,835.5585
2019-03-05 22 D,801.0648
2019-03-05 23 D,841.95856
2019-03-05 24 D,900.25116
2019-03-06 01 D,818.7901
2019-03-06 02 D,834.81903
2019-03-06 03 D,811.2648
2019-03-06 04 D,816.25494
2019-03-06 05 D,789.0491
2019-03-06 06 D,831.3312
2019-03-06 07 D,811.02386
2019-03-06 08 D,769.48584
2019-03-06 09 D,743.8117
2019-03-06 10 D,823.37537
2019-03-06 11 D,852.25433
2019-03-06 12 D,812.9029
2019-03-06 13 D,843.38336
2019-03-06 14 D,784.9926
2019-03-06 15 D,784.9926
2019-03-06 16 D,785.4965
2019-03-06 17 D,785.4965
2019-03-06 18 D,813.9788
2019-03-06 19 D,818.34845
2019-03-06 20 D,821.78723
2019-03-06 21 D,841.44617
2019-03-06 22 D,777.10767
2019-03-06 23 D,758.57117
2019-03-06 24 D,777.61145
2019-03-07 01 D,781.8769
2019-03-07 02 D,861.5302
2019-03-07 03 D,807.44196
2019-03-07 04 D,839.96124
2019-03-07 05 D,819.7004
2019-03-07 06 D,834.07404
2019-03-07 07 D,820.89545
2019-03-07 08 D,815.243
2019-03-07 09 D,819.7004
2019-03-07 10 D,874.5204
2019-03-07 11 D,858.3331
2019-03-07 12 D,807.82825
2019-03-07 13 D,819.735
2019-03-07 14 D,843.9733
2019-03-07 15 D,839.7265
2019-03-07 16 D,847.97614
2019-03-07 17 D,847.97614
2019-03-07 18 D,801.3596
2019-03-07 19 D,881.3905
2019-03-07 20 D,893.73376
2019-03-07 21 D,821.29517
2019-03-07 22 D,922.6236
2019-03-07 23 D,878.5039
2019-03-07 24 D,870.16846
2019-03-08 01 D,930.3936
2019-03-08 02 D,890.6304
2019-03-08 03 D,911.0929
2019-03-08 04 D,923.9499
2019-03-08 05 D,813.57666
2019-03-08 06 D,1027.6609
2019-03-08 07 D,1045.069
2019-03-08 08 D,940.8968
2019-03-08 09 D,910.4905
2019-03-08 10 D,819.0784
2019-03-08 11 D,775.5486
2019-03-08 12 D,859.4388
2019-03-08 13 D,823.8073
2019-03-08 14 D,740.2418
2019-03-08 15 D,750.1106
2019-03-08 16 D,741.8834
2019-03-08 17 D,742.39746
2019-03-08 18 D,751.82196
2019-03-08 19 D,849.48425
2019-03-08 20 D,910.89026
2019-03-08 21 D,962.206
2019-03-08 22 D,1018.3054
2019-03-08 23 D,963.19794
2019-03-08 24 D,985.29974
2019-03-09 01 D,867.53253
2019-03-09 02 D,822.1732
2019-03-09 03 D,880.75446
2019-03-09 04 D,759.5069
2019-03-09 05 D,834.65576
2019-03-09 06 D,844.62274
2019-03-09 07 D,895.20276
2019-03-09 08 D,922.5786
2019-03-09 09 D,856.6424
2019-03-09 10 D,879.75055
2019-03-09 11 D,959.17676
2019-03-09 12 D,838.5177
2019-03-09 13 D,752.46844
2019-03-09 14 D,711.3862
2019-03-09 15 D,708.5796
2019-03-09 16 D,712.30554
2019-03-09 17 D,712.30554
2019-03-09 18 D,722.4464
2019-03-09 19 D,768.93945
2019-03-09 20 D,857.7867
2019-03-09 21 D,847.77216
2019-03-09 22 D,856.59863
2019-03-09 23 D,913.37524
2019-03-09 24 D,944.429
2019-03-10 01 D,921.09656
2019-03-10 02 D,921.09656
2019-03-10 03 D,862.14166
2019-03-10 04 D,799.23157
2019-03-10 05 D,804.69037
2019-03-10 06 D,803.8063
2019-03-10 07 D,804.3689
2019-03-10 08 D,809.2401
2019-03-10 09 D,781.93536
2019-03-10 10 D,789.348
2019-03-10 11 D,855.9571
2019-03-10 12 D,770.77026
2019-03-10 13 D,822.72217
2019-03-10 14 D,836.8998
2019-03-10 15 D,814.29956
2019-03-10 16 D,818.4868
2019-03-10 17 D,714.99194
2019-03-10 18 D,810.0148
2019-03-10 19 D,783.6144
2019-03-10 20 D,782.5991
2019-03-10 21 D,675.3041
2019-03-10 22 D,708.5212
2019-03-10 23 D,877.11145
2019-03-10 24 D,777.02356
2019-03-11 01 D,815.43854
2019-03-11 02 D,815.13165
2019-03-11 03 D,892.95734
2019-03-11 04 D,975.4455
2019-03-11 05 D,985.6465
2019-03-11 06 D,986.36194
2019-03-11 07 D,1052.4921
2019-03-11 08 D,947.3855
2019-03-11 09 D,968.4317
2019-03-11 10 D,824.3181
2019-03-11 11 D,746.02954
2019-03-11 12 D,891.6041
2019-03-11 13 D,813.3445
2019-03-11 14 D,818.34845
2019-03-11 15 D,844.6727
2019-03-11 16 D,818.34845
2019-03-11 17 D,830.1129
2019-03-11 18 D,830.574
2019-03-11 19 D,870.14386
2019-03-11 20 D,836.9554
2019-03-11 21 D,752.3474
2019-03-11 22 D,721.993
2019-03-11 23 D,735.2077
2019-03-11 24 D,641.1879
2019-03-12 01 D,871.2426
2019-03-12 02 D,758.363
2019-03-12 03 D,807.44196
2019-03-12 04 D,807.44196
2019-03-12 05 D,839.96124
2019-03-12 06 D,819.7004
