일자|시간|구분,공급량
2019-01-03 03 D,1063.1921
2019-01-03 04 D,1137.6826
2019-01-03 05 D,1295.138
2019-01-03 06 D,1343.7837
2019-01-03 07 D,1553.3159
2019-01-03 08 D,1783.395
2019-01-03 09 D,1813.9082
2019-01-03 10 D,1656.4965
2019-01-03 11 D,1577.0647
2019-01-03 12 D,1336.2229
2019-01-03 13 D,1186.0099
2019-01-03 14 D,1116.1472
2019-01-03 15 D,1102.1685
2019-01-03 16 D,1116.9481
2019-01-03 17 D,1186.2184
2019-01-03 18 D,1352.5559
2019-01-03 19 D,1655.9896
2019-01-03 20 D,1689.619
2019-01-03 21 D,1751.4521
2019-01-03 22 D,1686.7642
2019-01-03 23 D,1629.8701
2019-01-03 24 D,1452.251
2019-01-04 01 D,1341.9108
2019-01-04 02 D,1135.4246
2019-01-04 03 D,1062.164
2019-01-04 04 D,1171.8967
2019-01-04 05 D,1306.6748
2019-01-04 06 D,1316.9556
2019-01-04 07 D,1541.0375
2019-01-04 08 D,1761.478
2019-01-04 09 D,1791.9912
2019-01-04 10 D,1561.1565
2019-01-04 11 D,1534.5438
2019-01-04 12 D,1330.968
2019-01-04 13 D,1185.5995
2019-01-04 14 D,1100.288
2019-01-04 15 D,1123.1558
2019-01-04 16 D,1049.9089
2019-01-04 17 D,1148.0221
2019-01-04 18 D,1331.8102
2019-01-04 19 D,1541.5664
2019-01-04 20 D,1589.1207
2019-01-04 21 D,1584.1146
2019-01-04 22 D,1504.2095
2019-01-04 23 D,1357.8378
2019-01-04 24 D,1234.815
2019-01-05 01 D,1105.0465
2019-01-05 02 D,930.4072
2019-01-05 03 D,849.5537
2019-01-05 04 D,927.0329
2019-01-05 05 D,1007.5453
2019-01-05 06 D,1027.798
2019-01-05 07 D,1047.7648
2019-01-05 08 D,1228.0474
2019-01-05 09 D,1483.4508
2019-01-05 10 D,1455.5024
2019-01-05 11 D,1440.5276
2019-01-05 12 D,1302.7583
2019-01-05 13 D,1154.2443
2019-01-05 14 D,1098.3885
2019-01-05 15 D,1052.1849
2019-01-05 16 D,1073.0721
2019-01-05 17 D,1160.0316
2019-01-05 18 D,1366.0331
2019-01-05 19 D,1558.2352
2019-01-05 20 D,1644.3408
2019-01-05 21 D,1628.8706
2019-01-05 22 D,1574.6309
2019-01-05 23 D,1548.1704
2019-01-05 24 D,1381.7256
2019-01-06 01 D,1380.9753
2019-01-06 02 D,1180.818
2019-01-06 03 D,1115.8336
2019-01-06 04 D,1158.7732
2019-01-06 05 D,1247.1968
2019-01-06 06 D,1240.1139
2019-01-06 07 D,1365.3987
2019-01-06 08 D,1456.2262
2019-01-06 09 D,1575.5044
2019-01-06 10 D,1609.4729
2019-01-06 11 D,1594.5221
2019-01-06 12 D,1392.1654
2019-01-06 13 D,1219.3164
2019-01-06 14 D,1082.4924
2019-01-06 15 D,1057.9382
2019-01-06 16 D,1059.2444
2019-01-06 17 D,1138.0416
2019-01-06 18 D,1365.6262
2019-01-06 19 D,1529.0804
2019-01-06 20 D,1584.7723
2019-01-06 21 D,1560.2123
2019-01-06 22 D,1549.8398
2019-01-06 23 D,1411.217
2019-01-06 24 D,1323.9996
2019-01-07 01 D,1232.1974
2019-01-07 02 D,1074.2539
2019-01-07 03 D,1032.3829
2019-01-07 04 D,1122.0408
2019-01-07 05 D,1235.4263
2019-01-07 06 D,1277.0581
2019-01-07 07 D,1421.7532
2019-01-07 08 D,1672.504
2019-01-07 09 D,1647.8682
2019-01-07 10 D,1613.559
2019-01-07 11 D,1514.6656
2019-01-07 12 D,1322.145
2019-01-07 13 D,1136.5696
2019-01-07 14 D,1076.7081
2019-01-07 15 D,1063.4039
2019-01-07 16 D,1035.5658
2019-01-07 17 D,1139.1819
2019-01-07 18 D,1334.3512
2019-01-07 19 D,1569.1567
2019-01-07 20 D,1642.333
2019-01-07 21 D,1604.7162
2019-01-07 22 D,1577.0703
2019-01-07 23 D,1468.787
2019-01-07 24 D,1300.2021
2019-01-08 01 D,1150.0027
2019-01-08 02 D,973.1574
2019-01-08 03 D,930.09705
2019-01-08 04 D,1059.1775
2019-01-08 05 D,1173.1564
2019-01-08 06 D,1193.3329
2019-01-08 07 D,1368.9021
2019-01-08 08 D,1625.7632
2019-01-08 09 D,1655.0474
2019-01-08 10 D,1528.1438
2019-01-08 11 D,1459.9465
2019-01-08 12 D,1277.1133
2019-01-08 13 D,1142.956
2019-01-08 14 D,1099.6947
2019-01-08 15 D,1087.9667
2019-01-08 16 D,1053.8456
2019-01-08 17 D,1185.0427
2019-01-08 18 D,1403.3411
2019-01-08 19 D,1688.1157
2019-01-08 20 D,1758.3538
2019-01-08 21 D,1741.6577
2019-01-08 22 D,1730.4667
2019-01-08 23 D,1589.2308
2019-01-08 24 D,1421.9363
2019-01-09 01 D,1272.9774
2019-01-09 02 D,1154.0697
2019-01-09 03 D,1070.4968
2019-01-09 04 D,1206.5575
2019-01-09 05 D,1297.6552
2019-01-09 06 D,1362.8342
2019-01-09 07 D,1581.8254
2019-01-09 08 D,1810.3378
2019-01-09 09 D,1812.37
2019-01-09 10 D,1755.8752
2019-01-09 11 D,1631.2235
2019-01-09 12 D,1429.6984
2019-01-09 13 D,1281.0535
2019-01-09 14 D,1224.8291
2019-01-09 15 D,1173.7028
2019-01-09 16 D,1165.2173
2019-01-09 17 D,1265.4839
2019-01-09 18 D,1475.6315
2019-01-09 19 D,1696.1683
2019-01-09 20 D,1823.2511
2019-01-09 21 D,1793.7579
2019-01-09 22 D,1731.2147
2019-01-09 23 D,1647.3514
2019-01-09 24 D,1470.3192
2019-01-10 01 D,1197.1941
2019-01-10 02 D,1047.0887
2019-01-10 03 D,972.4129
2019-01-10 04 D,1056.7067
2019-01-10 05 D,1190.367
2019-01-10 06 D,1194.5178
2019-01-10 07 D,1352.3536
2019-01-10 08 D,1522.4922
2019-01-10 09 D,1551.1564
2019-01-10 10 D,1433.5073
2019-01-10 11 D,1459.5887
2019-01-10 12 D,1235.1504
2019-01-10 13 D,1110.9108
2019-01-10 14 D,1066.7158
2019-01-10 15 D,1049.7134
2019-01-10 16 D,1053.632
2019-01-10 17 D,1115.8893
2019-01-10 18 D,1352.4471
2019-01-10 19 D,1571.6631
2019-01-10 20 D,1617.9381
2019-01-10 21 D,1599.2126
2019-01-10 22 D,1516.9136
2019-01-10 23 D,1426.7157
2019-01-10 24 D,1327.9224
2019-01-11 01 D,1110.6866
2019-01-11 02 D,968.0757
2019-01-11 03 D,893.1847
2019-01-11 04 D,970.06244
2019-01-11 05 D,1173.7388
2019-01-11 06 D,1166.7659
2019-01-11 07 D,1350.8638
2019-01-11 08 D,1545.6239
2019-01-11 09 D,1580.3312
2019-01-11 10 D,1491.4818
2019-01-11 11 D,1442.9623
2019-01-11 12 D,1235.2245
2019-01-11 13 D,1078.4945
2019-01-11 14 D,1025.4264
2019-01-11 15 D,991.76965
2019-01-11 16 D,984.72186
2019-01-11 17 D,1018.28973
2019-01-11 18 D,1269.5409
2019-01-11 19 D,1461.2021
2019-01-11 20 D,1538.6707
2019-01-11 21 D,1502.0613
2019-01-11 22 D,1386.815
2019-01-11 23 D,1364.4045
2019-01-11 24 D,1214.846
2019-01-12 01 D,1062.8729
2019-01-12 02 D,900.31366
2019-01-12 03 D,860.8771
2019-01-12 04 D,909.0431
2019-01-12 05 D,1004.72394
2019-01-12 06 D,988.7541
2019-01-12 07 D,998.8347
2019-01-12 08 D,1108.7843
2019-01-12 09 D,1302.0956
2019-01-12 10 D,1358.5198
2019-01-12 11 D,1343.4539
2019-01-12 12 D,1230.9093
2019-01-12 13 D,1106.3582
2019-01-12 14 D,1077.2628
2019-01-12 15 D,1026.1125
2019-01-12 16 D,989.92426
2019-01-12 17 D,1029.7284
2019-01-12 18 D,1296.6827
2019-01-12 19 D,1367.1001
2019-01-12 20 D,1464.2429
2019-01-12 21 D,1350.302
2019-01-12 22 D,1315.5339
2019-01-12 23 D,1221.5227
2019-01-12 24 D,1123.902
2019-01-13 01 D,1047.7238
2019-01-13 02 D,905.5196
2019-01-13 03 D,839.7294
2019-01-13 04 D,866.90735
2019-01-13 05 D,941.551
2019-01-13 06 D,1012.7464
2019-01-13 07 D,1064.2189
2019-01-13 08 D,1210.8468
2019-01-13 09 D,1389.8079
2019-01-13 10 D,1449.8785
2019-01-13 11 D,1420.101
2019-01-13 12 D,1250.7205
2019-01-13 13 D,1102.4147
2019-01-13 14 D,1052.579
2019-01-13 15 D,1008.4612
2019-01-13 16 D,967.0874
2019-01-13 17 D,1048.0026
2019-01-13 18 D,1228.6127
2019-01-13 19 D,1456.5475
2019-01-13 20 D,1485.4338
2019-01-13 21 D,1411.0061
2019-01-13 22 D,1383.1848
2019-01-13 23 D,1277.3768
2019-01-13 24 D,1248.7405
2019-01-14 01 D,1175.7014
2019-01-14 02 D,940.4815
2019-01-14 03 D,966.4223
2019-01-14 04 D,1053.3295
2019-01-14 05 D,1079.4943
2019-01-14 06 D,1108.1133
2019-01-14 07 D,1318.5791
2019-01-14 08 D,1602.0347
2019-01-14 09 D,1604.9006
2019-01-14 10 D,1560.0605
2019-01-14 11 D,1501.2212
2019-01-14 12 D,1274.7909
2019-01-14 13 D,1093.0646
2019-01-14 14 D,1057.202
2019-01-14 15 D,1008.7453
2019-01-14 16 D,976.2624
2019-01-14 17 D,1017.06415
2019-01-14 18 D,1287.7711
2019-01-14 19 D,1531.1697
2019-01-14 20 D,1589.4636
2019-01-14 21 D,1579.2896
2019-01-14 22 D,1552.7229
2019-01-14 23 D,1387.1558
2019-01-14 24 D,1259.2538
2019-01-15 01 D,1056.4862
2019-01-15 02 D,923.8478
2019-01-15 03 D,864.6643
2019-01-15 04 D,930.3651
2019-01-15 05 D,1009.3195
2019-01-15 06 D,1023.8753
2019-01-15 07 D,1169.0149
2019-01-15 08 D,1430.2577
2019-01-15 09 D,1459.4587
2019-01-15 10 D,1423.4374
2019-01-15 11 D,1381.0822
2019-01-15 12 D,1230.3367
2019-01-15 13 D,1084.8287
2019-01-15 14 D,1053.0234
2019-01-15 15 D,1040.0723
2019-01-15 16 D,1077.3206
2019-01-15 17 D,1097.3828
2019-01-15 18 D,1352.5621
2019-01-15 19 D,1608.0581
2019-01-15 20 D,1648.4974
2019-01-15 21 D,1654.5012
2019-01-15 22 D,1633.834
2019-01-15 23 D,1551.2909
2019-01-15 24 D,1391.2546
2019-01-16 01 D,1220.5585
2019-01-16 02 D,1136.0327
2019-01-16 03 D,1056.5385
2019-01-16 04 D,1216.5543
2019-01-16 05 D,1351.5809
2019-01-16 06 D,1349.2582
2019-01-16 07 D,1559.0896
2019-01-16 08 D,1761.2104
2019-01-16 09 D,1790.8757
2019-01-16 10 D,1755.009
2019-01-16 11 D,1697.448
2019-01-16 12 D,1518.534
2019-01-16 13 D,1297.312
2019-01-16 14 D,1289.2899
2019-01-16 15 D,1173.3688
2019-01-16 16 D,1236.9658
2019-01-16 17 D,1269.2556
2019-01-16 18 D,1515.9734
2019-01-16 19 D,1762.3665
2019-01-16 20 D,1859.746
2019-01-16 21 D,1797.1724
2019-01-16 22 D,1717.4878
2019-01-16 23 D,1551.9171
2019-01-16 24 D,1406.6919
2019-01-17 01 D,1215.9918
2019-01-17 02 D,1022.6141
2019-01-17 03 D,966.43726
2019-01-17 04 D,1047.3684
2019-01-17 05 D,1173.8584
2019-01-17 06 D,1187.351
2019-01-17 07 D,1369.0265
2019-01-17 08 D,1572.0251
2019-01-17 09 D,1551.3949
2019-01-17 10 D,1521.5345
2019-01-17 11 D,1441.7416
2019-01-17 12 D,1277.2839
2019-01-17 13 D,1101.2384
2019-01-17 14 D,1079.09
2019-01-17 15 D,1046.4739
2019-01-17 16 D,1056.1033
2019-01-17 17 D,1133.8932
2019-01-17 18 D,1366.9481
2019-01-17 19 D,1569.1567
2019-01-17 20 D,1621.4669
2019-01-17 21 D,1595.1804
2019-01-17 22 D,1574.6647
2019-01-17 23 D,1421.8453
2019-01-17 24 D,1297.4589
2019-01-18 01 D,1146.6252
2019-01-18 02 D,1041.3209
2019-01-18 03 D,957.4676
2019-01-18 04 D,1065.7395
2019-01-18 05 D,1184.1934
2019-01-18 06 D,1235.5109
2019-01-18 07 D,1377.3964
2019-01-18 08 D,1643.0503
2019-01-18 09 D,1652.5977
2019-01-18 10 D,1566.9147
2019-01-18 11 D,1505.4828
2019-01-18 12 D,1232.8188
2019-01-18 13 D,1077.5679
2019-01-18 14 D,1041.6857
2019-01-18 15 D,1026.4783
2019-01-18 16 D,1022.31995
2019-01-18 17 D,1030.4344
2019-01-18 18 D,1228.5189
2019-01-18 19 D,1523.1842
2019-01-18 20 D,1589.1207
2019-01-18 21 D,1600.9574
2019-01-18 22 D,1548.7655
2019-01-18 23 D,1432.1499
2019-01-18 24 D,1370.9948
2019-01-19 01 D,1174.7416
2019-01-19 02 D,972.4577
2019-01-19 03 D,933.15027
2019-01-19 04 D,978.3266
2019-01-19 05 D,1098.6349
2019-01-19 06 D,1100.8376
2019-01-19 07 D,1154.6815
2019-01-19 08 D,1312.4513
2019-01-19 09 D,1481.984
2019-01-19 10 D,1457.1823
2019-01-19 11 D,1425.9373
2019-01-19 12 D,1236.9808
2019-01-19 13 D,1064.3252
2019-01-19 14 D,991.83075
2019-01-19 15 D,950.81824
2019-01-19 16 D,941.6494
2019-01-19 17 D,1009.74426
2019-01-19 18 D,1208.1913
2019-01-19 19 D,1361.5153
2019-01-19 20 D,1419.6078
2019-01-19 21 D,1354.8638
2019-01-19 22 D,1261.3303
2019-01-19 23 D,1195.9205
2019-01-19 24 D,1114.2349
2019-01-20 01 D,993.39465
2019-01-20 02 D,885.4888
2019-01-20 03 D,831.0104
2019-01-20 04 D,884.62195
2019-01-20 05 D,963.03064
2019-01-20 06 D,968.6999
2019-01-20 07 D,1024.1418
2019-01-20 08 D,1093.2783
2019-01-20 09 D,1322.1556
2019-01-20 10 D,1331.6984
2019-01-20 11 D,1358.7252
2019-01-20 12 D,1233.7137
2019-01-20 13 D,1112.6903
2019-01-20 14 D,1106.503
2019-01-20 15 D,1046.0759
2019-01-20 16 D,1054.797
2019-01-20 17 D,1164.684
2019-01-20 18 D,1366.1091
2019-01-20 19 D,1567.0636
2019-01-20 20 D,1600.8547
2019-01-20 21 D,1414.9751
2019-01-20 22 D,1519.4658
2019-01-20 23 D,1388.8989
2019-01-20 24 D,1277.7131
2019-01-21 01 D,1234.9985
2019-01-21 02 D,1051.1415
2019-01-21 03 D,1006.5166
2019-01-21 04 D,1095.653
2019-01-21 05 D,1245.1222
2019-01-21 06 D,1269.4108
2019-01-21 07 D,1466.8691
2019-01-21 08 D,1611.2766
2019-01-21 09 D,1646.1857
2019-01-21 10 D,1566.5719
2019-01-21 11 D,1479.7303
2019-01-21 12 D,1321.9811
2019-01-21 13 D,1143.1594
2019-01-21 14 D,1073.3257
2019-01-21 15 D,1054.8477
2019-01-21 16 D,1030.2905
2019-01-21 17 D,1086.5159
2019-01-21 18 D,1283.135
2019-01-21 19 D,1524.0354
2019-01-21 20 D,1554.3145
2019-01-21 21 D,1513.6669
2019-01-21 22 D,1445.5217
2019-01-21 23 D,1347.4296
2019-01-21 24 D,1244.4255
2019-01-22 01 D,1003.5687
2019-01-22 02 D,920.5559
2019-01-22 03 D,868.2033
2019-01-22 04 D,997.31067
2019-01-22 05 D,1144.4711
2019-01-22 06 D,1166.9766
2019-01-22 07 D,1342.5009
2019-01-22 08 D,1545.6239
2019-01-22 09 D,1545.8685
2019-01-22 10 D,1492.6885
2019-01-22 11 D,1390.5658
2019-01-22 12 D,1202.2607
2019-01-22 13 D,1045.2346
2019-01-22 14 D,1025.3478
2019-01-22 15 D,952.5811
2019-01-22 16 D,928.2708
2019-01-22 17 D,992.1662
2019-01-22 18 D,1156.623
2019-01-22 19 D,1428.413
2019-01-22 20 D,1461.1447
2019-01-22 21 D,1494.9569
2019-01-22 22 D,1376.7782
2019-01-22 23 D,1350.681
2019-01-22 24 D,1220.4984
2019-01-23 01 D,1070.5005
2019-01-23 02 D,913.30304
2019-01-23 03 D,857.4792
2019-01-23 04 D,945.00464
2019-01-23 05 D,1003.6829
2019-01-23 06 D,1037.3536
2019-01-23 07 D,1223.7161
2019-01-23 08 D,1485.3999
2019-01-23 09 D,1514.601
2019-01-23 10 D,1411.3773
2019-01-23 11 D,1336.3907
2019-01-23 12 D,1153.2529
2019-01-23 13 D,1038.2797
2019-01-23 14 D,942.8745
2019-01-23 15 D,921.6286
2019-01-23 16 D,882.8018
2019-01-23 17 D,945.6927
2019-01-23 18 D,1179.9199
2019-01-23 19 D,1408.37
2019-01-23 20 D,1482.6505
2019-01-23 21 D,1540.3209
2019-01-23 22 D,1476.306
2019-01-23 23 D,1375.6361
2019-01-23 24 D,1282.1494
2019-01-24 01 D,1093.884
2019-01-24 02 D,963.8739
2019-01-24 03 D,916.37195
2019-01-24 04 D,1069.4309
2019-01-24 05 D,1181.9337
2019-01-24 06 D,1214.7517
2019-01-24 07 D,1430.967
2019-01-24 08 D,1642.313
2019-01-24 09 D,1662.3073
2019-01-24 10 D,1587.8148
2019-01-24 11 D,1446.8519
2019-01-24 12 D,1229.3132
2019-01-24 13 D,1063.114
2019-01-24 14 D,1026.4784
2019-01-24 15 D,973.9357
2019-01-24 16 D,1006.13306
2019-01-24 17 D,1012.0419
2019-01-24 18 D,1214.5569
2019-01-24 19 D,1524.4592
2019-01-24 20 D,1619.2601
2019-01-24 21 D,1646.2837
2019-01-24 22 D,1634.1985
2019-01-24 23 D,1493.4265
2019-01-24 24 D,1372.5598
2019-01-25 01 D,1218.6716
2019-01-25 02 D,1047.0887
2019-01-25 03 D,1004.86957
2019-01-25 04 D,1098.0586
2019-01-25 05 D,1183.3376
2019-01-25 06 D,1226.2817
2019-01-25 07 D,1365.5194
2019-01-25 08 D,1600.0789
2019-01-25 09 D,1633.8007
2019-01-25 10 D,1562.0605
2019-01-25 11 D,1459.9465
2019-01-25 12 D,1238.2787
2019-01-25 13 D,1087.8403
2019-01-25 14 D,1102.6608
2019-01-25 15 D,1069.6365
2019-01-25 16 D,1073.0203
2019-01-25 17 D,1149.4386
2019-01-25 18 D,1395.7036
2019-01-25 19 D,1619.8805
2019-01-25 20 D,1706.5088
2019-01-25 21 D,1663.2666
2019-01-25 22 D,1695.4646
2019-01-25 23 D,1535.6937
2019-01-25 24 D,1465.6212
2019-01-26 01 D,1251.0961
2019-01-26 02 D,1110.0809
2019-01-26 03 D,1083.7809
2019-01-26 04 D,1179.6962
2019-01-26 05 D,1269.3547
2019-01-26 06 D,1217.4713
2019-01-26 07 D,1283.0101
2019-01-26 08 D,1509.0759
2019-01-26 09 D,1622.2538
2019-01-26 10 D,1630.4443
2019-01-26 11 D,1576.1412
2019-01-26 12 D,1440.3589
2019-01-26 13 D,1262.8816
2019-01-26 14 D,1203.1827
2019-01-26 15 D,1180.751
2019-01-26 16 D,1153.0597
2019-01-26 17 D,1217.4662
2019-01-26 18 D,1397.4005
2019-01-26 19 D,1591.7285
2019-01-26 20 D,1643.0673
2019-01-26 21 D,1630.9233
2019-01-26 22 D,1593.3761
2019-01-26 23 D,1452.6589
2019-01-26 24 D,1388.2981
2019-01-27 01 D,1319.5536
2019-01-27 02 D,1205.1475
2019-01-27 03 D,1082.05
2019-01-27 04 D,1143.9656
2019-01-27 05 D,1271.3682
2019-01-27 06 D,1337.4865
2019-01-27 07 D,1364.1193
2019-01-27 08 D,1515.7716
2019-01-27 09 D,1663.8171
2019-01-27 10 D,1650.3864
2019-01-27 11 D,1548.87
2019-01-27 12 D,1333.3739
2019-01-27 13 D,1135.717
2019-01-27 14 D,1139.277
2019-01-27 15 D,1035.2134
2019-01-27 16 D,1014.4265
2019-01-27 17 D,1056.3566
2019-01-27 18 D,1297.3799
2019-01-27 19 D,1450.5151
2019-01-27 20 D,1486.7246
2019-01-27 21 D,1418.645
2019-01-27 22 D,1335.2623
2019-01-27 23 D,1282.6652
2019-01-27 24 D,1105.538
2019-01-28 01 D,1085.1953
2019-01-28 02 D,925.7012
2019-01-28 03 D,849.57855
2019-01-28 04 D,937.7355
2019-01-28 05 D,1028.6213
2019-01-28 06 D,1037.6031
2019-01-28 07 D,1183.5416
2019-01-28 08 D,1357.8186
2019-01-28 09 D,1396.409
2019-01-28 10 D,1339.5586
2019-01-28 11 D,1314.4879
2019-01-28 12 D,1160.8298
2019-01-28 13 D,1062.4812
2019-01-28 14 D,1000.57324
2019-01-28 15 D,1011.25183
2019-01-28 16 D,1046.7427
2019-01-28 17 D,1121.3083
2019-01-28 18 D,1332.417
2019-01-28 19 D,1504.332
2019-01-28 20 D,1629.2429
2019-01-28 21 D,1651.556
2019-01-28 22 D,1568.6215
2019-01-28 23 D,1487.638
2019-01-28 24 D,1349.4006
2019-01-29 01 D,1211.291
2019-01-29 02 D,1047.0887
2019-01-29 03 D,1015.7134
2019-01-29 04 D,1067.9365
2019-01-29 05 D,1232.0507
2019-01-29 06 D,1287.9424
2019-01-29 07 D,1511.308
2019-01-29 08 D,1743.6577
2019-01-29 09 D,1771.1545
2019-01-29 10 D,1588.4528
2019-01-29 11 D,1473.8005
2019-01-29 12 D,1277.9329
2019-01-29 13 D,1046.0519
2019-01-29 14 D,1036.073
2019-01-29 15 D,981.20544
2019-01-29 16 D,993.2668
2019-01-29 17 D,1033.9623
2019-01-29 18 D,1200.0381
2019-01-29 19 D,1530.284
2019-01-29 20 D,1626.9741
2019-01-29 21 D,1644.6212
2019-01-29 22 D,1606.3134
2019-01-29 23 D,1476.9138
2019-01-29 24 D,1301.3572
2019-01-30 01 D,1140.8993
2019-01-30 02 D,999.2814
2019-01-30 03 D,909.0686
2019-01-30 04 D,1004.6835
2019-01-30 05 D,1100.4921
2019-01-30 06 D,1201.193
2019-01-30 07 D,1345.003
2019-01-30 08 D,1506.7603
2019-01-30 09 D,1561.1975
2019-01-30 10 D,1458.5104
2019-01-30 11 D,1379.7794
2019-01-30 12 D,1173.5826
2019-01-30 13 D,1055.6073
2019-01-30 14 D,979.2245
2019-01-30 15 D,945.73834
2019-01-30 16 D,920.48846
2019-01-30 17 D,989.99884
2019-01-30 18 D,1145.1625
2019-01-30 19 D,1363.5275
2019-01-30 20 D,1434.1273
2019-01-30 21 D,1411.4308
2019-01-30 22 D,1357.2184
2019-01-30 23 D,1243.0399
2019-01-30 24 D,1131.2946
2019-01-31 01 D,995.0308
2019-01-31 02 D,830.56555
2019-01-31 03 D,789.5778
2019-01-31 04 D,943.30066
2019-01-31 05 D,1001.51666
2019-01-31 06 D,1019.0797
2019-01-31 07 D,1168.9685
2019-01-31 08 D,1416.591
2019-01-31 09 D,1436.0723
2019-01-31 10 D,1412.5183
2019-01-31 11 D,1445.6941
2019-01-31 12 D,1356.6248
2019-01-31 13 D,1237.8369
2019-01-31 14 D,1197.9448
2019-01-31 15 D,1196.1538
2019-01-31 16 D,1176.5504
2019-01-31 17 D,1232.8088
2019-01-31 18 D,1460.1544
2019-01-31 19 D,1702.0667
2019-01-31 20 D,1745.0089
2019-01-31 21 D,1724.7384
2019-01-31 22 D,1687.6552
2019-01-31 23 D,1535.0781
2019-01-31 24 D,1452.9767
2019-02-01 01 D,1206.8905
2019-02-01 02 D,1114.3772
2019-02-01 03 D,1022.2507
2019-02-01 04 D,1115.5322
2019-02-01 05 D,1229.803
2019-02-01 06 D,1245.2872
2019-02-01 07 D,1357.3937
2019-02-01 08 D,1743.4983
2019-02-01 09 D,1742.1577
2019-02-01 10 D,1580.5436
2019-02-01 11 D,1480.1602
2019-02-01 12 D,1310.7733
2019-02-01 13 D,1154.0715
2019-02-01 14 D,1106.8726
2019-02-01 15 D,1057.6072
2019-02-01 16 D,1005.8652
2019-02-01 17 D,1082.644
2019-02-01 18 D,1277.1484
2019-02-01 19 D,1554.1711
2019-02-01 20 D,1611.5487
2019-02-01 21 D,1544.9122
2019-02-01 22 D,1508.6177
2019-02-01 23 D,1401.3431
2019-02-01 24 D,1288.7822
2019-02-02 01 D,1121.3147
2019-02-02 02 D,967.70605
2019-02-02 03 D,878.1742
2019-02-02 04 D,928.4339
2019-02-02 05 D,1012.3826
2019-02-02 06 D,1008.3442
2019-02-02 07 D,1098.6923
2019-02-02 08 D,1294.6849
2019-02-02 09 D,1432.2299
2019-02-02 10 D,1433.4666
2019-02-02 11 D,1415.606
2019-02-02 12 D,1214.3591
2019-02-02 13 D,1074.426
2019-02-02 14 D,1033.8546
2019-02-02 15 D,965.22327
2019-02-02 16 D,980.45044
2019-02-02 17 D,951.9986
2019-02-02 18 D,1134.5725
2019-02-02 19 D,1336.9056
2019-02-02 20 D,1390.7562
2019-02-02 21 D,1306.7465
2019-02-02 22 D,1214.3324
2019-02-02 23 D,1090.377
2019-02-02 24 D,1033.9379
2019-02-03 01 D,938.0799
2019-02-03 02 D,771.2864
2019-02-03 03 D,702.8394
2019-02-03 04 D,746.24963
2019-02-03 05 D,800.9709
2019-02-03 06 D,789.6791
2019-02-03 07 D,857.98425
2019-02-03 08 D,968.47504
2019-02-03 09 D,1022.182
2019-02-03 10 D,1139.4279
2019-02-03 11 D,1193.5804
2019-02-03 12 D,1114.8695
2019-02-03 13 D,971.9796
2019-02-03 14 D,933.95825
2019-02-03 15 D,897.0203
2019-02-03 16 D,898.84674
2019-02-03 17 D,955.6786
2019-02-03 18 D,1095.7544
2019-02-03 19 D,1267.8677
2019-02-03 20 D,1255.4818
2019-02-03 21 D,1152.8951
2019-02-03 22 D,1098.2074
2019-02-03 23 D,986.68945
2019-02-03 24 D,1018.35785
2019-02-04 01 D,920.28174
2019-02-04 02 D,821.0821
2019-02-04 03 D,717.6297
2019-02-04 04 D,934.0518
2019-02-04 05 D,1056.297
2019-02-04 06 D,1055.6704
2019-02-04 07 D,1096.999
2019-02-04 08 D,1304.4845
2019-02-04 09 D,1423.6084
2019-02-04 10 D,1373.4423
2019-02-04 11 D,1340.8065
2019-02-04 12 D,1238.887
2019-02-04 13 D,1117.366
2019-02-04 14 D,1083.2787
2019-02-04 15 D,1067.4581
2019-02-04 16 D,1055.3483
2019-02-04 17 D,1120.1467
2019-02-04 18 D,1231.8138
2019-02-04 19 D,1405.5365
2019-02-04 20 D,1424.8613
2019-02-04 21 D,1339.7439
2019-02-04 22 D,1282.588
2019-02-04 23 D,1194.1489
2019-02-04 24 D,1098.8604
2019-02-05 01 D,1091.2896
2019-02-05 02 D,890.4784
2019-02-05 03 D,891.3494
2019-02-05 04 D,947.68945
2019-02-05 05 D,1024.8451
2019-02-05 06 D,997.83484
2019-02-05 07 D,1112.2728
2019-02-05 08 D,1310.0088
2019-02-05 09 D,1453.1089
2019-02-05 10 D,1379.0161
2019-02-05 11 D,1283.9642
2019-02-05 12 D,1063.9447
2019-02-05 13 D,903.03723
2019-02-05 14 D,856.17175
2019-02-05 15 D,805.2699
2019-02-05 16 D,803.85474
2019-02-05 17 D,841.35223
2019-02-05 18 D,964.671
2019-02-05 19 D,1184.5817
2019-02-05 20 D,1218.1432
2019-02-05 21 D,1152.8701
2019-02-05 22 D,1126.7214
2019-02-05 23 D,1076.7585
2019-02-05 24 D,1002.4066
2019-02-06 01 D,1039.5491
2019-02-06 02 D,889.9169
2019-02-06 03 D,818.26843
2019-02-06 04 D,868.86194
2019-02-06 05 D,909.60236
2019-02-06 06 D,934.22034
2019-02-06 07 D,975.36536
2019-02-06 08 D,1196.1522
2019-02-06 09 D,1302.8914
2019-02-06 10 D,1260.7413
2019-02-06 11 D,1214.8693
2019-02-06 12 D,1028.448
2019-02-06 13 D,894.7415
2019-02-06 14 D,933.31244
2019-02-06 15 D,910.10065
2019-02-06 16 D,909.0608
2019-02-06 17 D,937.7003
2019-02-06 18 D,1023.81055
2019-02-06 19 D,1208.0161
2019-02-06 20 D,1225.5337
